"Anggi Airport;""AGD"";""Anggi"";""Anggi""",,,,,,,
"Anglesey Airport;""VLY"";""Anglesey"";""Anglesey""",,,,,,,
"Angling Lake/Wapekeka Airport;""YAX"";""Wapekeka"";""Wapekeka""",,,,,,,
"Angoche Airport;""ANO"";""Angoche"";""Angoche""",,,,,,,
"Angoon Seaplane Base;""AGN"";""Angoon"";""Angoon""",,,,,,,
"Angoram Airport;""AGG"";""Angoram"";""Angoram""",,,,,,,
"Angoul??me ?€? Cognac International Airport;""ANG"";""Angoul??me"";""Angoul??me""",,,,,,,
"Anguganak Airport;""AKG"";""Anguganak"";""Anguganak""",,,,,,,
"Angus Downs Airport;""ANZ"";""Angus Downs"";""Angus Downs""",,,,,,,
"Aniak Airport;""ANI"";""Aniak"";""Aniak""",,,,,,,
"Animas Air Park;""AMK"";""Durango"";""Durango""",,,,,,,
"Aniwa Airport;""AWD"";""Aniwa Island"";""Aniwa Island""",,,,,,,
"Ankaizina Airport;""WBE"";""Bealanana"";""Bealanana""",,,,,,,
"Ankang Wulipu Airport;""AKA"";""Ankang"";""Ankang""",,,,,,,
"Ankavandra Airport;""JVA"";""Ankavandra"";""Ankavandra""",,,,,,,
"Ankazoabo Airport;""WAK"";""Ankazoabo"";""Ankazoabo""",,,,,,,
"Ankokoambo Airport;""NKO"";""Ankokoambo"";""Ankokoambo""",,,,,,,
"Ann Airport;""VBA"";""Ann"";""Ann""",,,,,,,
"Ann Arbor Municipal Airport;""ARB"";""Ann Arbor"";""Ann Arbor""",,,,,,,
"Annai Airport;""NAI"";""Annai"";""Annai""",,,,,,,
"Annanberg Airport;""AOB"";""Annanberg"";""Annanberg""",,,,,,,
"Annecy ?€? Haute-Savoie ?€? Mont Blanc Airport;""NCY"";""Annecy"";""Annecy""",,,,,,,
"Annette Island Airport;""ANN"";""Annette Island"";""Annette Island""",,,,,,,
"Anniston Regional Airport;""ANB"";""Anniston"";""Anniston""",,,,,,,
"Annob??n Airport;""NBN"";""Annob??n"";""Annob??n""",,,,,,,
"Anqing Tianzhushan Airport;""AQG"";""Anqing"";""Anqing""",,,,,,,
"Anshun Huangguoshu Airport;""AVA"";""Anshun"";""Anshun""",,,,,,,
"Ant??nio Correia Pinto de Macedo Airport;""LAJ"";""Lages"";""Lages""",,,,,,,
"Antalya Airport;""AYT"";""Antalya"";""Antalya""",,,,,,,
"Anthony Lagoon Airport;""AYL"";""Anthony Lagoon"";""Anthony Lagoon""",,,,,,,
"Anthony Municipal Airport;""ANY"";""Anthony"";""Anthony""",,,,,,,
"Antioquia Airport;""NCI"";""Necocl??"";""Necocl??""",,,,,,,
"Antlers Municipal Airport;""ATE"";""Antlers"";""Antlers""",,,,,,,
"Antoine de Saint Exup??ry Airport;""OES"";""San Antonio Oeste"";""San Antonio Oeste""",,,,,,,
"Antoine-Simon Airport;""CYA"";""Les Cayes"";""Les Cayes""",,,,,,,
"Antonio (Nery) Juarbe Pol Airport;""ARE"";""Arecibo"";""Arecibo""",,,,,,,
"Antonio B. Won Pat International Airport;""GUM"";""Hag??t??a"";""Hag??t??a""",,,,,,,
"Antonio Jos?? de Sucre Airport;""CUM"";""Cuman??"";""Cuman??""",,,,,,,
"Antonio Maceo International Airport;""SCU"";""Santiago de Cuba"";""Santiago de Cuba""",,,,,,,
"Antonio Nari??o Airport;""PSO"";""Pasto"";""Pasto""",,,,,,,
"Antonio Rivera Rodr??guez Airport;""VQS"";""Vieques"";""Vieques""",,,,,,,
"Antonio Rold??n Betancourt Airport;""APO"";""Apartad??"";""Apartad??""",,,,,,,
"Antrim County Airport;""ACB"";""Bellaire"";""Bellaire""",,,,,,,
"Antsalova Airport;""WAQ"";""Antsalova"";""Antsalova""",,,,,,,
"Antsirabato Airport;""ANM"";""Antalaha"";""Antalaha""",,,,,,,
"Antsirabe Airport;""ATJ"";""Antsirabe"";""Antsirabe""",,,,,,,
"Antsoa Airport;""WBO"";""Beroroha"";""Beroroha""",,,,,,,
"Antwerp International Airport;""ANR"";""Antwerp"";""Antwerp""",,,,,,,
"Anuradhapura Airport;""ACJ"";""Anuradhapura"";""Anuradhapura""",,,,,,,
"Anvik Airport;""ANV"";""Anvik"";""Anvik""",,,,,,,
"Anyang Airport;""AYN"";""Anyang"";""Anyang""",,,,,,,
"Aomori Airport;""AOJ"";""Aomori"";""Aomori""",,,,,,,
"Aosta Valley Airport;""AOT"";""Aosta"";""Aosta""",,,,,,,
"Apalachicola Regional Airport;""AAF"";""Apalachicola"";""Apalachicola""",,,,,,,
"Apalapsili Airport;""AAS"";""Apalapsili"";""Apalapsili""",,,,,,,
"Apataki Airport;""APK"";""Apataki"";""Apataki""",,,,,,,
"Apolo Airport;""APB"";""Apolo"";""Apolo""",,,,,,,
"Apple Valley Airport;""APV"";""Apple Valley"";""Apple Valley""",,,,,,,
"Appleton International Airport;""ATW"";""Appleton"";""Appleton""",,,,,,,
"April Point Water Aerodrome;""YQJ"";""Quadra Island"";""Quadra Island""",,,,,,,
"April River Airport;""APR"";""April River"";""April River""",,,,,,,
"Apucarana Airport;""APU"";""Apucarana"";""Apucarana""",,,,,,,
"Ar Rawdah Airport;""RXA"";""Ar Rawdah"";""Ar Rawdah""",,,,,,,
"Ara??atuba Airport;""ARU"";""Ara??atuba"";""Ara??atuba""",,,,,,,
"Arad International Airport;""ARW"";""Arad"";""Arad""",,,,,,,
"Aragar??as Airport;""ARS"";""Aragar??as"";""Aragar??as""",,,,,,,
"Aragip Airport;""ARP"";""Aragip"";""Aragip""",,,,,,,
"Aragua??na Airport;""AUX"";""Aragua??na"";""Aragua??na""",,,,,,,
"Arak Airport;""AJK"";""Arak"";""Arak""",,,,,,,
"Aramac Airport;""AXC"";""Aramac"";""Aramac""",,,,,,,
"Arandis Airport;""ADI"";""Arandis"";""Arandis""",,,,,,,
"Aransas County Airport;""RKP"";""Rockport"";""Rockport""",,,,,,,
"Aransas National Wildlife Refuge Airport;""MGI"";""Matagorda Island"";""Matagorda Island""",,,,,,,
"Aranuka Airport;""AAK"";""Aranuka"";""Aranuka""",,,,,,,
"Arapahoe Municipal Airport;""AHF"";""Arapahoe"";""Arapahoe""",,,,,,,
"Arapiraca Airport;""APQ"";""Arapiraca"";""Arapiraca""",,,,,,,
"Arapongas Airport;""APX"";""Arapongas"";""Arapongas""",,,,,,,
"Arapoti Airport;""AAG"";""Arapoti"";""Arapoti""",,,,,,,
"Arar Domestic Airport;""RAE"";""Arar"";""Arar""",,,,,,,
"Araracuara Airport;""ACR"";""Araracuara"";""Araracuara""",,,,,,,
"Araraquara Airport;""AQA"";""Araraquara"";""Araraquara""",,,,,,,
"Ararat Airport;""ARY"";""Ararat"";""Ararat""",,,,,,,
"Aratika-Nord Airport;""RKA"";""Aratika"";""Aratika""",,,,,,,
"Arawa Airport;""RAW"";""Arawa"";""Arawa""",,,,,,,
"Arax?? Airport;""AAX"";""Arax??"";""Arax??""",,,,,,,
"Araxos Airport;""GPA"";""Patras"";""Patras""",,,,,,,
"Arba Minch Airport;""AMH"";""Arba Minch"";""Arba Minch""",,,,,,,
"Arboletes Airport;""ARO"";""Arboletes"";""Arboletes""",,,,,,,
"Arcata-Eureka Airport;""ACV"";""Eureka / Arcata"";""Eureka / Arcata""",,,,,,,
"Arctic Bay Airport;""YAB"";""Arctic Bay"";""Arctic Bay""",,,,,,,
"Arctic Village Airport;""ARC"";""Arctic Village"";""Arctic Village""",,,,,,,
"Ardabil Airport;""ADU"";""Ardabil"";""Ardabil""",,,,,,,
"Ardmore Airport;""AMZ"";""Ardmore"";""Ardmore""",,,,,,,
"Ardmore Downtown Executive Airport;""AHD"";""Ardmore"";""Ardmore""",,,,,,,
"Ardmore Municipal Airport;""ADM"";""Ardmore"";""Ardmore""",,,,,,,
"Argyle Airport;""GYL"";""Argyle"";""Argyle""",,,,,,,
"Argyle International Airport;""SVD"";""Saint Vincent"";""Saint Vincent""",,,,,,,
"Aribinda Airport;""XAR"";""Aribinda"";""Aribinda""",,,,,,,
"Arica Airport;""ACM"";""Arica"";""Arica""",,,,,,,
"Aripuan?? Airport;""AIR"";""Aripuan??"";""Aripuan??""",,,,,,,
"Ariquemes Airport;""AQM"";""Ariquemes"";""Ariquemes""",,,,,,,
"Aristides Pereira International Airport;""BVC"";""Boa Vista"";""Boa Vista""",,,,,,,
"Arkalyk Airport;""AYK"";""Arkalyk"";""Arkalyk""",,,,,,,
"Arkansas International Airport;""BYH"";""Blytheville"";""Blytheville""",,,,,,,
"Arlit Airport;""RLT"";""Arlit"";""Arlit""",,,,,,,
"Arly Airport;""ARL"";""Arly"";""Arly""",,,,,,,
"Armando Schwarck Airport;""LPJ"";""Los Pijiguaos"";""Los Pijiguaos""",,,,,,,
"Armidale Airport;""ARM"";""Armidale"";""Armidale""",,,,,,,
"Armstrong Airport;""YYW"";""Armstrong"";""Armstrong""",,,,,,,
"Arnold Palmer Regional Airport;""LBE"";""Latrobe"";""Latrobe""",,,,,,,
"Aroa Airport;""AOA"";""Aroa"";""Aroa""",,,,,,,
"Arona Airport;""AON"";""Arona"";""Arona""",,,,,,,
"Aropa Airport;""KIE"";""Kieta"";""Kieta""",,,,,,,
"Arorae Island Airport;""AIS"";""Arorae Island"";""Arorae Island""",,,,,,,
"Arrabury Airport;""AAB"";""Arrabury"";""Arrabury""",,,,,,,
"Arrachart Airport;""DIE"";""Antsiranana"";""Antsiranana""",,,,,,,
"Arraias Airport;""AAI"";""Arraias"";""Arraias""",,,,,,,
"Arroyo Barril Airport;""EPS"";""Saman??"";""Saman??""",,,,,,,
"Arso Airport;""ARJ"";""Arso"";""Arso""",,,,,,,
"Artesia Municipal Airport;""ATS"";""Artesia"";""Artesia""",,,,,,,
"Arthur N. Neu Airport;""CIN"";""Carroll"";""Carroll""",,,,,,,
"Arthur Napoleon Raymond Robinson International Airport;""TAB"";""Tobago"";""Tobago""",,,,,,,
"Arthur Siqueira?€?Bragan??a Paulista State Airport;""BJP"";""Bragan??a Paulista"";""Bragan??a Paulista""",,,,,,,
"Artigas International Airport;""ATI"";""Artigas"";""Artigas""",,,,,,,
"Arturo Michelena International Airport;""VLN"";""Valencia"";""Valencia""",,,,,,,
"Arua Airport;""RUA"";""Arua"";""Arua""",,,,,,,
"Arugam Bay Seaplane Base;""AYY"";""Pottuvil"";""Pottuvil""",,,,,,,
"Arusha Airport;""ARK"";""Arusha"";""Arusha""",,,,,,,
"Arutua Airport;""AXR"";""Arutua"";""Arutua""",,,,,,,
"Arvaikheer Airport;""AVK"";""Arvaikheer"";""Arvaikheer""",,,,,,,
"Arviat Airport;""YEK"";""Arviat"";""Arviat""",,,,,,,
"Arvidsjaur Airport;""AJR"";""Arvidsjaur"";""Arvidsjaur""",,,,,,,
"Asaba International Airport;""ABB"";""Asaba"";""Asaba""",,,,,,,
"Asahikawa Airport;""AKJ"";""Asahikawa"";""Asahikawa""",,,,,,,
"Asapa Airport;""APP"";""Asapa"";""Asapa""",,,,,,,
"Asau Airport;""AAU"";""Asau"";""Asau""",,,,,,,
"Ascenci??n de Guarayos Airport;""ASC"";""Ascenci??n de Guarayos"";""Ascenci??n de Guarayos""",,,,,,,
"Aseki Airport;""AEK"";""Aseki"";""Aseki""",,,,,,,
"Asella Airport;""ALK"";""Asella"";""Asella""",,,,,,,
"Ashburton Aerodrome;""ASG"";""Ashburton"";""Ashburton""",,,,,,,
"Asheville Regional Airport;""AVL"";""Asheville"";""Asheville""",,,,,,,
"Ashgabat International Airport;""ASB"";""Ashgabat"";""Ashgabat""",,,,,,,
"Ashland Municipal Airport;""AHM"";""Ashland"";""Ashland""",,,,,,,
"Ashley Municipal Airport;""ASY"";""Ashley"";""Ashley""",,,,,,,
"Asirim Airport;""ASZ"";""Asirim"";""Asirim""",,,,,,,
"Asmara International Airport;""ASM"";""Asmara"";""Asmara""",,,,,,,
"Asosa Airport;""ASO"";""Asosa"";""Asosa""",,,,,,,
"Aspen?€?Pitkin County Airport;""ASE"";""Aspen"";""Aspen""",,,,,,,
"Assab International Airport;""ASA"";""Assab"";""Assab""",,,,,,,
"Assis Airport;""AIF"";""Assis"";""Assis""",,,,,,,
"Assiut Airport;""ATZ"";""Assiut"";""Assiut""",,,,,,,
"Astana International Airport;""TSE"";""Astana"";""Astana""",,,,,,,
"Astor Piazzolla International Airport;""MDQ"";""Mar del Plata"";""Mar del Plata""",,,,,,,
"Astoria Regional Airport;""AST"";""Astoria"";""Astoria""",,,,,,,
"Asturias Airport;""OVD"";""Oviedo"";""Oviedo""",,,,,,,
"Astypalaia Island National Airport;""JTY"";""Astypalaia"";""Astypalaia""",,,,,,,
"Aswan International Airport;""ASW"";""Aswan"";""Aswan""",,,,,,,
"Ataq Airport;""AXK"";""Ataq"";""Ataq""",,,,,,,
"Atar International Airport;""ATR"";""Atar"";""Atar""",,,,,,,
"Atarot Airport;""JRS"";""Jerusalem"";""Jerusalem""",,,,,,,
"Atauro Airport;""AUT"";""Atauro Island"";""Atauro Island""",,,,,,,
"Atbara Airport;""ATB"";""Atbara"";""Atbara""",,,,,,,
"Atbasar Airport;""ATX"";""Atbasar"";""Atbasar""",,,,,,,
"Athens Ben Epps Airport;""AHN"";""Athens"";""Athens""",,,,,,,
"Athens International Airport;""ATH"";""Athens"";""Athens""",,,,,,,
"Ati Airport;""ATV"";""Ati"";""Ati""",,,,,,,
"Atikokan Municipal Airport;""YIB"";""Atikokan"";""Atikokan""",,,,,,,
"Atka Airport;""AKB"";""Atka"";""Atka""",,,,,,,
"Atkamba Airport;""ABP"";""Atkamba"";""Atkamba""",,,,,,,
"Atkinson Municipal Airport;""PTS"";""Pittsburg"";""Pittsburg""",,,,,,,
"Atlantic City International Airport;""ACY"";""Atlantic City"";""Atlantic City""",,,,,,,
"Atlantic Municipal Airport;""AIO"";""Atlantic"";""Atlantic""",,,,,,,
"Atmautluak Airport;""ATT"";""Atmautluak"";""Atmautluak""",,,,,,,
"Atqasuk Edward Burnell Sr. Memorial Airport;""ATK"";""Atqasuk"";""Atqasuk""",,,,,,,
"Attapeu International Airport;""AOU"";""Attapeu"";""Attapeu""",,,,,,,
"Attawapiskat Airport;""YAT"";""Attawapiskat"";""Attawapiskat""",,,,,,,
"Atuona Airport;""AUQ"";""Atuona"";""Atuona""",,,,,,,
"Atyrau Airport;""GUW"";""Atyrau"";""Atyrau""",,,,,,,
"Aua Island Airport;""AUI"";""Aua Island"";""Aua Island""",,,,,,,
"Aubenas Aerodrome;""OBS"";""Aubenas"";""Aubenas""",,,,,,,
"Auburn Municipal Airport;""AUN"";""Auburn"";""Auburn""",,,,,,,
"Auburn University Regional Airport;""AUO"";""Auburn"";""Auburn""",,,,,,,
"Auburn/Lewiston Municipal Airport;""LEW"";""Auburn"";""Auburn""",,,,,,,
"Auckland Airport;""AKL"";""Auckland"";""Auckland""",,,,,,,
"Augsburg Airport;""AGB"";""Augsburg"";""Augsburg""",,,,,,,
"Augusta Regional Airport;""AGS"";""Augusta"";""Augusta""",,,,,,,
"Augusta State Airport;""AUG"";""Augusta"";""Augusta""",,,,,,,
"Auguste George Airport;""NGD"";""Anegada"";""Anegada""",,,,,,,
"Augusto C. Sandino International Airport;""MGA"";""Managua"";""Managua""",,,,,,,
"Augustus Downs Airport;""AUD"";""Augustus Downs Station"";""Augustus Downs Station""",,,,,,,
"Aumo Airport;""AUV"";""Aumo"";""Aumo""",,,,,,,
"Aupaluk Airport;""YPJ"";""Aupaluk"";""Aupaluk""",,,,,,,
"Aur Airport;""AUL"";""Aur Atoll"";""Aur Atoll""",,,,,,,
"Aurangabad Airport;""IXU"";""Aurangabad"";""Aurangabad""",,,,,,,
"Aurel Vlaicu International Airport;""BBU"";""Bucharest"";""Bucharest""",,,,,,,
"Aurillac ?€? Tronqui??res Airport;""AUR"";""Aurillac"";""Aurillac""",,,,,,,
"Aurora Municipal Airport;""AUZ"";""Aurora"";""Aurora""",,,,,,,
"Aurukun Airport;""AUU"";""Aurukun"";""Aurukun""",,,,,,,
"Austin Airport;""ASQ"";""Austin"";""Austin""",,,,,,,
"Austin Municipal Airport;""AUM"";""Austin"";""Austin""",,,,,,,
"Austin Straubel International Airport;""GRB"";""Green Bay"";""Green Bay""",,,,,,,
"Austin?€?Bergstrom International Airport;""AUS"";""Austin"";""Austin""",,,,,,,
"Austral Downs Airport;""AWP"";""Austral Downs"";""Austral Downs""",,,,,,,
"Auvergne Airport;""AVG"";""Auvergne Station"";""Auvergne Station""",,,,,,,
"Auxerre ?€? Branches Aerodrome;""AUF"";""Auxerre"";""Auxerre""",,,,,,,
"Avalon Airport;""AVV"";""Avalon"";""Avalon""",,,,,,,
"Avenger Field;""SWW"";""Sweetwater"";""Sweetwater""",,,,,,,
"Aviador Carlos Campos Airport;""CPC"";""San Mart??n de los Andes"";""San Mart??n de los Andes""",,,,,,,
"Aviano Air Base;""AVB"";""Aviano"";""Aviano""",,,,,,,
"Avignon ?€? Provence Airport;""AVN"";""Avignon"";""Avignon""",,,,,,,
"Avon Park Executive Airport;""AVO"";""Avon Park"";""Avon Park""",,,,,,,
"Avu Avu Airport;""AVU"";""Avu Avu"";""Avu Avu""",,,,,,,
"Awaba Airport;""AWB"";""Awaba"";""Awaba""",,,,,,,
"Awang Airport;""CBO"";""Cotabato City"";""Cotabato City""",,,,,,,
"Awar Airport;""AWR"";""Awar"";""Awar""",,,,,,,
"Awasa Airport;""AWA"";""Awasa"";""Awasa""",,,,,,,
"Axum Airport;""AXU"";""Axum"";""Axum""",,,,,,,
"Ayacucho Airport;""AYC"";""Ayacucho"";""Ayacucho""",,,,,,,
"Ayapel Airport;""AYA"";""Ayapel"";""Ayapel""",,,,,,,
"Ayawasi Airport;""AYW"";""Ayawasi"";""Ayawasi""",,,,,,,
"Ayers Rock Airport;""AYQ"";""Yulara"";""Yulara""",,,,,,,
"Ayr Airport;""AYR"";""Ayr"";""Ayr""",,,,,,,
"Azaza Airport;""GSU"";""Gedaref"";""Gedaref""",,,,,,,
"B??ldudalur Airport;""BIU"";""B??ldudalur"";""B??ldudalur""",,,,,,,
"B??tou Airport;""BTB"";""B??tou"";""B??tou""",,,,,,,
"B??tsfjord Airport;""BJF"";""B??tsfjord"";""B??tsfjord""",,,,,,,
"Babo Airport;""BXB"";""Babo"";""Babo""",,,,,,,
"Bacacheri Airport;""BFH"";""Curitiba"";""Curitiba""",,,,,,,
"Bacha Khan International Airport;""PEW"";""Peshawar"";""Peshawar""",,,,,,,
"Bachigualato Federal International Airport;""CUL"";""Culiac??n"";""Culiac??n""",,,,,,,
"Baco Airport;""BCO"";""Jinka"";""Jinka""",,,,,,,
"Bacolod?€?Silay International Airport;""BCD"";""Bacolod"";""Bacolod""",,,,,,,
"Badajoz Airport;""BJZ"";""Badajoz"";""Badajoz""",,,,,,,
"Bade Airport;""BXD"";""Bade"";""Bade""",,,,,,,
"Badu Island Airport;""BDD"";""Badu Island"";""Badu Island""",,,,,,,
"Bafoussam Airport;""BFX"";""Bafoussam"";""Bafoussam""",,,,,,,
"Baganga Airport;""BNQ"";""Baganga"";""Baganga""",,,,,,,
"Bagani Airport;""BQI"";""Bagani"";""Bagani""",,,,,,,
"Bagasbas Airport;""DTE"";""Daet"";""Daet""",,,,,,,
"Bagdad Airport;""BGT"";""Bagdad"";""Bagdad""",,,,,,,
"Bagdogra Airport;""IXB"";""Siliguri"";""Siliguri""",,,,,,,
"Baghdad International Airport;""BGW"";""Baghdad"";""Baghdad""",,,,,,,
"Bagram Airfield;""OAI"";""Bagram"";""Bagram""",,,,,,,
"Bah??a Cupica Airport;""BHF"";""Bah??a Cupica"";""Bah??a Cupica""",,,,,,,
"Bah??a de los ??ngeles Airport;""BHL"";""Bah??a de los ??ngeles"";""Bah??a de los ??ngeles""",,,,,,,
"Bah??a Negra Airport;""BFA"";""Bah??a Negra"";""Bah??a Negra""",,,,,,,
"Bah??a Pi??a Airport;""BFQ"";""Puerto Pi??a"";""Puerto Pi??a""",,,,,,,
"Bah??as de Huatulco International Airport;""HUX"";""Huatulco"";""Huatulco""",,,,,,,
"Bahawalpur Airport;""BHV"";""Bahawalpur"";""Bahawalpur""",,,,,,,
"Bahir Dar Airport;""BJR"";""Bahir Dar"";""Bahir Dar""",,,,,,,
"Bahja Airport;""BJQ"";""Bahja"";""Bahja""",,,,,,,
"Bahrain International Airport;""BAH"";""Manama"";""Manama""",,,,,,,
"Bahregan Airport;""IAQ"";""Bahregan"";""Bahregan""",,,,,,,
"Baia Mare Airport;""BAY"";""Baia Mare"";""Baia Mare""",,,,,,,
"Baibara Airport;""BAP"";""Baibara"";""Baibara""",,,,,,,
"Baidoa Airport;""BIB"";""Baidoa"";""Baidoa""",,,,,,,
"Baie-Comeau Airport;""YBC"";""Baie-Comeau"";""Baie-Comeau""",,,,,,,
"Baie-Johan-Beetz Seaplane Base;""YBJ"";""Baie-Johan-Beetz"";""Baie-Johan-Beetz""",,,,,,,
"Baikal International Airport;""UUD"";""Ulan-Ude"";""Ulan-Ude""",,,,,,,
"Baillif Airport;""BBR"";""Basse-Terre"";""Basse-Terre""",,,,,,,
"Baimuru Airport;""VMU"";""Baimuru"";""Baimuru""",,,,,,,
"Baindoung Airport;""BDZ"";""Baindoung"";""Baindoung""",,,,,,,
"Bairnsdale Airport;""BSJ"";""Bairnsdale"";""Bairnsdale""",,,,,,,
"Baise Bama Airport;""AEB"";""Baise"";""Baise""",,,,,,,
"Baitadi Airport;""BIT"";""Baitadi"";""Baitadi""",,,,,,,
"Bajawa Soa Airport;""BJW"";""Bajawa"";""Bajawa""",,,,,,,
"Bajhang Airport;""BJH"";""Bajhang"";""Bajhang""",,,,,,,
"Bajone Airport;""BJN"";""Bajone"";""Bajone""",,,,,,,
"Bajura Airport;""BJU"";""Bajura"";""Bajura""",,,,,,,
"Bakel Airport;""BXE"";""Bakel"";""Bakel""",,,,,,,
"Bakelalan Airport;""BKM"";""Bakelalan"";""Bakelalan""",,,,,,,
"Baker City Municipal Airport;""BKE"";""Baker City"";""Baker City""",,,,,,,
"Baker Lake Airport;""YBK"";""Baker Lake"";""Baker Lake""",,,,,,,
"Bakkafj??r??ur Airport;""BJD"";""Bakkafj??r??ur"";""Bakkafj??r??ur""",,,,,,,
"Bakouma Airport;""BMF"";""Bakouma"";""Bakouma""",,,,,,,
"Balakovo Airport;""BWO"";""Balakovo"";""Balakovo""",,,,,,,
"Balalae Airport;""BAS"";""Balalae Island"";""Balalae Island""",,,,,,,
"Balcanoona Airport;""LCN"";""Balcanoona"";""Balcanoona""",,,,,,,
"Baldwin County Airport;""MLJ"";""Milledgeville"";""Milledgeville""",,,,,,,
"Baleela Airport;""BJE"";""Baleela"";""Baleela""",,,,,,,
"Balesin Airport;""BSI"";""Balesin Island"";""Balesin Island""",,,,,,,
"Balewa Airport;""BGL"";""Baglung"";""Baglung""",,,,,,,
"Balgo Hill Airport;""BQW"";""Balgo Hill"";""Balgo Hill""",,,,,,,
"Bali Airport;""BAJ"";""Bali"";""Bali""",,,,,,,
"Bali Airport;""BLC"";""Bali"";""Bali""",,,,,,,
"Balimo Airport;""OPU"";""Balimo"";""Balimo""",,,,,,,
"Balkanabat Airport;""BKN"";""Balkanabat"";""Balkanabat""",,,,,,,
"Balkhash Airport;""BXH"";""Balkhash"";""Balkhash""",,,,,,,
"Ballera Airport;""BBL"";""Ballera"";""Ballera""",,,,,,,
"Ballina Byron Gateway Airport;""BNK"";""Ballina"";""Ballina""",,,,,,,
"Ballykelly Airfield;""BOL"";""Ballykelly"";""Ballykelly""",,,,,,,
"Balmaceda Airport;""BBA"";""Balmaceda"";""Balmaceda""",,,,,,,
"Balranald Airport;""BZD"";""Balranald"";""Balranald""",,,,,,,
"Balsas Airport;""BSS"";""Balsas"";""Balsas""",,,,,,,
"Baltasound Airport;""UNT"";""Unst"";""Unst""",,,,,,,
"Baltrum Airport;""BMR"";""Baltrum"";""Baltrum""",,,,,,,
"Balurghat Airport;""RGH"";""Balurghat"";""Balurghat""",,,,,,,
"Bam Airport;""BXR"";""Bam"";""Bam""",,,,,,,
"Bamako?€?S??nou International Airport;""BKO"";""Bamako"";""Bamako""",,,,,,,
"Bamarni Airport;""BMN"";""Bamarni"";""Bamarni""",,,,,,,
"Bambari Airport;""BBY"";""Bambari"";""Bambari""",,,,,,,
"Bambu Airport;""BCP"";""Bambu"";""Bambu""",,,,,,,
"Bamburi Airport;""BMQ"";""Bamburi"";""Bamburi""",,,,,,,
"Bamenda Airport;""BPC"";""Bamenda"";""Bamenda""",,,,,,,
"Bamfield Water Aerodrome;""YBF"";""Bamfield"";""Bamfield""",,,,,,,
"Bamu Airport;""BMZ"";""Bamu"";""Bamu""",,,,,,,
"Bamyan Airport;""BIN"";""Bamyan"";""Bamyan""",,,,,,,
"Ban Huoeisay Airport;""HOE"";""Ban Houayxay"";""Ban Houayxay""",,,,,,,
"Banaina Airport;""NAF"";""Banaina"";""Banaina""",,,,,,,
"Bancasi Airport;""BXU"";""Butuan"";""Butuan""",,,,,,,
"Bandanaira Airport;""NDA"";""Banda Islands"";""Banda Islands""",,,,,,,
"Bandar Abbas International Airport;""BND"";""Bandar Abbas"";""Bandar Abbas""",,,,,,,
"Bandar Lengeh Airport;""BDH"";""Bandar Lengeh"";""Bandar Lengeh""",,,,,,,
"Bandaranaike International Airport;""CMB"";""Colombo"";""Colombo""",,,,,,,
"Bandon State Airport;""BDY"";""Bandon"";""Bandon""",,,,,,,
"Bandundu Airport;""FDU"";""Bandundu"";""Bandundu""",,,,,,,
"Banff Airport;""YBA"";""Banff"";""Banff""",,,,,,,
"Banfora Airport;""BNR"";""Banfora"";""Banfora""",,,,,,,
"Bangassou Airport;""BGU"";""Bangassou"";""Bangassou""",,,,,,,
"Bangoka International Airport;""FKI"";""Kisangani"";""Kisangani""",,,,,,,
"Bangor International Airport;""BGR"";""Bangor"";""Bangor""",,,,,,,
"Baniyala Airport;""BYX"";""Baniyala"";""Baniyala""",,,,,,,
"Banja Luka International Airport;""BNX"";""Banja Luka"";""Banja Luka""",,,,,,,
"Banjul International Airport;""BJL"";""Banjul"";""Banjul""",,,,,,,
"Bankstown Airport;""BWU"";""Bankstown"";""Bankstown""",,,,,,,
"Banning Municipal Airport;""BNG"";""Banning"";""Banning""",,,,,,,
"Bannu Airport;""BNP"";""Bannu"";""Bannu""",,,,,,,
"Bantry Aerodrome;""BYT"";""Bantry"";""Bantry""",,,,,,,
"Banyuwangi Airport;""BWX"";""Banyuwangi"";""Banyuwangi""",,,,,,,
"Banz Airport;""BNZ"";""Banz"";""Banz""",,,,,,,
"Baoshan Yunduan Airport;""BSD"";""Baoshan"";""Baoshan""",,,,,,,
"Baotou Airport;""BAV"";""Baotou"";""Baotou""",,,,,,,
"Bapi Airport;""BPD"";""Bapi"";""Bapi""",,,,,,,
"Bar River Airport;""YEB"";""Bar River"";""Bar River""",,,,,,,
"Bar Yehuda Airfield;""MTZ"";""Masada"";""Masada""",,,,,,,
"Baracoa Regional Airport;""MGN"";""Magangu??"";""Magangu??""",,,,,,,
"Barakoma Airport;""VEV"";""Barakoma"";""Barakoma""",,,,,,,
"Baramita Airport;""BMJ"";""Baramita"";""Baramita""",,,,,,,
"Barbuda Codrington Airport;""BBQ"";""Barbuda"";""Barbuda""",,,,,,,
"Barcaldine Airport;""BCI"";""Barcaldine"";""Barcaldine""",,,,,,,
"Barcelona?€?El Prat Airport;""BCN"";""Barcelona"";""Barcelona""",,,,,,,
"Barcelonnette ?€? Saint-Pons Airport;""BAE"";""Barcelonnette"";""Barcelonnette""",,,,,,,
"Barcelos Airport;""BAZ"";""Barcelos"";""Barcelos""",,,,,,,
"Bardera Airport;""BSY"";""Bardera"";""Bardera""",,,,,,,
"Bardufoss Airport;""BDU"";""Bardufoss"";""Bardufoss""",,,,,,,
